timestamp_ms;event;details
0;session_start;mode=Sequential
18.593;stimulus_start;idx=0;digits=84;freq=30;dur=8000;needReaction=1
6045.119;stimulus_answer;idx=0;input=84;target=84;correct=1;rtMs=5055
6045.13;stimulus_start;idx=1;digits=23;freq=20;dur=8000;needReaction=1
8992.679;stimulus_answer;idx=1;input=23;target=23;correct=1;rtMs=2694
8992.692;stimulus_start;idx=2;digits=23;freq=15;dur=8000;needReaction=1
10297.634;stimulus_answer;idx=2;input=23;target=23;correct=1;rtMs=1034
10297.646;stimulus_start;idx=3;digits=75;freq=50;dur=8000;needReaction=1
16597.659;stimulus_answer;idx=3;input=44;target=75;correct=0;rtMs=5602
16597.671;stimulus_start;idx=4;digits=29;freq=50;dur=8000;needReaction=1
18217.612;stimulus_answer;idx=4;input=75;target=29;correct=0;rtMs=1079
18217.623;stimulus_start;idx=5;digits=44;freq=50;dur=8000;needReaction=1
18825.112;stimulus_answer;idx=5;input=34;target=44;correct=0;rtMs=269
18825.125;stimulus_start;idx=6;digits=93;freq=50;dur=8000;needReaction=1
19185.045;stimulus_answer;idx=6;input=34;target=93;correct=0;rtMs=135
19185.056;stimulus_start;idx=7;digits=82;freq=50;dur=8000;needReaction=1
19567.638;stimulus_answer;idx=7;input=34;target=82;correct=0;rtMs=270
19567.649;stimulus_start;idx=8;digits=85;freq=50;dur=8000;needReaction=1
19927.654;stimulus_answer;idx=8;input=34;target=85;correct=0;rtMs=292
19927.666;stimulus_start;idx=9;digits=39;freq=50;dur=8000;needReaction=1
20265.055;stimulus_answer;idx=9;input=53;target=39;correct=0;rtMs=22
20265.055;sequence_end;
