timestamp_ms;event;details
0;session_start;mode=Sequential
18.547;stimulus_start;idx=0;digits=88;freq=50;dur=3000;needReaction=1
5437.439;stimulus_answer;idx=0;input=88;target=88;correct=1;rtMs=2893
5437.452;stimulus_start;idx=1;digits=11;freq=50;dur=3000;needReaction=1
10072.342;stimulus_answer;idx=1;input=34;target=11;correct=0;rtMs=2564
10072.36;stimulus_start;idx=2;digits=55;freq=50;dur=3000;needReaction=1
15467.506;stimulus_answer;idx=2;input=34;target=55;correct=0;rtMs=1440
15467.519;stimulus_start;idx=3;digits=11;freq=50;dur=3000;needReaction=1
17317.39;stimulus_answer;idx=3;input=34;target=11;correct=0;rtMs=972
17317.403;stimulus_start;idx=4;digits=88;freq=50;dur=3000;needReaction=1
18937.399;stimulus_answer;idx=4;input=34;target=88;correct=0;rtMs=742
18937.411;stimulus_start;idx=5;digits=55;freq=50;dur=3000;needReaction=1
20759.78;stimulus_answer;idx=5;input=34;target=55;correct=0;rtMs=674
20759.792;stimulus_start;idx=6;digits=11;freq=50;dur=3000;needReaction=1
23099.851;stimulus_answer;idx=6;input=34;target=11;correct=0;rtMs=787
23099.866;stimulus_start;idx=7;digits=88;freq=50;dur=3000;needReaction=1
25619.795;stimulus_answer;idx=7;input=34;target=88;correct=0;rtMs=1642
25619.807;stimulus_start;idx=8;digits=55;freq=50;dur=3000;needReaction=1
27262.31;stimulus_answer;idx=8;input=34;target=55;correct=0;rtMs=1259
27262.322;stimulus_start;idx=9;digits=11;freq=50;dur=3000;needReaction=1
28814.848;stimulus_answer;idx=9;input=34;target=11;correct=0;rtMs=1102
28814.848;sequence_end;
