timestamp_ms;event;details
0;session_start;mode=Sequential
19.43;stimulus_start;idx=0;digits=88;freq=50;dur=3000;needReaction=1
3019.453;stimulus_timeout;idx=0
6495.196;stimulus_answer;idx=0;input=88;target=88;correct=1;rtMs=n/a
6495.209;stimulus_start;idx=1;digits=11;freq=50;dur=3000;needReaction=1
9495.252;stimulus_timeout;idx=1
14190.266;stimulus_answer;idx=1;input=11;target=11;correct=1;rtMs=n/a
14190.277;stimulus_start;idx=2;digits=55;freq=50;dur=3000;needReaction=1
17191.085;stimulus_timeout;idx=2
21367.837;stimulus_answer;idx=2;input=55;target=55;correct=1;rtMs=n/a
21367.852;stimulus_start;idx=3;digits=11;freq=50;dur=3000;needReaction=1
24368.469;stimulus_timeout;idx=3
33399.612;stimulus_answer;idx=3;input=11;target=11;correct=1;rtMs=n/a
33399.624;stimulus_start;idx=4;digits=88;freq=50;dur=3000;needReaction=1
35947.756;stimulus_answer;idx=4;input=88;target=88;correct=1;rtMs=1693
35947.771;stimulus_start;idx=5;digits=55;freq=50;dur=3000;needReaction=1
37680.272;stimulus_answer;idx=5;input=55;target=55;correct=1;rtMs=967
37680.287;stimulus_start;idx=6;digits=11;freq=50;dur=3000;needReaction=1
39615.286;stimulus_answer;idx=6;input=11;target=11;correct=1;rtMs=1485
39615.3;stimulus_start;idx=7;digits=88;freq=50;dur=3000;needReaction=1
42540.269;stimulus_answer;idx=7;input=88;target=88;correct=1;rtMs=1957
42540.281;stimulus_start;idx=8;digits=55;freq=50;dur=3000;needReaction=1
44745.341;stimulus_answer;idx=8;input=55;target=55;correct=1;rtMs=945
44745.354;stimulus_start;idx=9;digits=11;freq=50;dur=3000;needReaction=1
46432.787;stimulus_answer;idx=9;input=11;target=11;correct=1;rtMs=899
46432.787;sequence_end;
