timestamp_ms;event;details
0;session_start;startFreq=40;stepHz=5;stepTime=500;target=87
17541.65;keypress;vk=104
19339.914;answer;input=87;target=87;correct=1;CurFreq=5;σ=∞
19339.914;jump;NewStartFreq=1;dir=up
30027.629;keypress;vk=97
30792.384;answer;input=17;target=17;correct=1;CurFreq=22;σ=12.021
30792.384;jump;NewStartFreq=27;dir=down
34324.951;keypress;vk=97
34639.962;answer;input=15;target=15;correct=1;CurFreq=20;σ=9.292
34639.962;jump;NewStartFreq=15;dir=up
41839.924;keypress;vk=103
42402.389;answer;input=74;target=74;correct=1;CurFreq=29;σ=10.1
42402.389;jump;NewStartFreq=34;dir=down
44584.947;keypress;vk=101
44877.442;answer;input=56;target=56;correct=1;CurFreq=30;σ=10.035
44877.442;jump;NewStartFreq=25;dir=up
49175.093;keypress;vk=99
50345.192;answer;input=36;target=36;correct=1;CurFreq=33;σ=10.187
50345.192;jump;NewStartFreq=38;dir=down
51828.994;session_stop;reason=manual;freq=36
